unidade;ano;mes;altas_ate_10h;saidas;tx_alta_ate_10h
CHPB;2019;1;2;33;0,06060606060606061
CHPB;2019;2;8;36;0,2222222222222222
CHPB;2019;3;4;27;0,14814814814814814
CHPB;2019;4;4;21;0,19047619047619047
CHPB;2019;5;3;37;0,08108108108108109
CHPB;2019;6;9;26;0,34615384615384615
CHPB;2019;7;3;25;0,12
CHPB;2019;8;5;28;0,17857142857142858
CHPB;2019;9;4;32;0,125
CHPB;2019;10;7;39;0,1794871794871795
CHPB;2019;11;3;28;0,10714285714285714
CHPB;2019;12;4;39;0,10256410256410256
CHPB;2020;1;6;43;0,13953488372093023
CHPB;2020;2;5;35;0,14285714285714285
CHPB;2020;3;7;38;0,18421052631578946
CHPB;2020;4;13;28;0,4642857142857143
CHPB;2020;5;11;29;0,3793103448275862
CHPB;2020;6;4;27;0,14814814814814814
CHPB;2020;7;11;34;0,3235294117647059
CHPB;2020;8;10;39;0,2564102564102564
CHPB;2020;9;11;34;0,3235294117647059
CHPB;2020;10;7;29;0,2413793103448276
CHPB;2020;11;5;26;0,19230769230769232
CHPB;2020;12;17;38;0,4473684210526316
CHPB;2021;1;12;52;0,23076923076923078
CHPB;2021;2;7;29;0,2413793103448276
CHPB;2021;3;11;32;0,34375
CHPB;2021;4;5;30;0,16666666666666666
CHPB;2021;5;8;27;0,2962962962962963
CHPB;2021;6;11;34;0,3235294117647059
CHPB;2021;7;11;34;0,3235294117647059
CHPB;2021;8;8;31;0,25806451612903225
CHPB;2021;9;12;34;0,35294117647058826
CHPB;2021;10;11;45;0,24444444444444444
CHPB;2021;11;20;49;0,40816326530612246
CHPB;2021;12;12;38;0,3157894736842105
CHPB;2022;1;12;24;0,5
CHPB;2022;2;11;27;0,4074074074074074
CHPB;2022;3;8;24;0,3333333333333333
CHPB;2022;4;15;38;0,39473684210526316
CHPB;2022;5;10;38;0,2631578947368421
CHPB;2022;6;9;45;0,2
CHPB;2022;7;11;40;0,275
CHPB;2022;8;8;36;0,2222222222222222
CHPB;2022;9;15;37;0,40540540540540543
CHPB;2022;10;11;39;0,28205128205128205
CHPB;2022;11;12;47;0,2553191489361702
CHPB;2022;12;13;40;0,325
CHPB;2023;1;10;41;0,24390243902439024
CHPB;2023;2;19;39;0,48717948717948717
CHPB;2023;3;19;50;0,38
CHPB;2023;4;14;46;0,30434782608695654
CHPB;2023;5;24;59;0,4067796610169492
CHPB;2023;6;9;47;0,19148936170212766
CHPB;2023;7;15;49;0,30612244897959184
CHPB;2023;8;19;44;0,4318181818181818
CHPB;2023;9;7;33;0,21212121212121213
CHPB;2023;10;15;50;0,3
CHPB;2023;11;10;36;0,2777777777777778
CHPB;2023;12;11;48;0,22916666666666666
CHPB;2024;1;11;42;0,2619047619047619
CHPB;2024;2;13;55;0,23636363636363636
CHPB;2024;3;13;35;0,37142857142857144
CHPB;2024;4;27;49;0,5510204081632653
CHPB;2024;5;16;41;0,3902439024390244
CHPB;2024;6;18;43;0,4186046511627907
CHPB;2024;7;18;47;0,3829787234042553
CHPB;2024;8;20;43;0,46511627906976744
CHPB;2024;9;8;45;0,17777777777777778
CHPB;2024;10;20;56;0,35714285714285715
CHPB;2024;11;15;47;0,3191489361702128
CHPB;2024;12;20;57;0,3508771929824561
CHPB;2025;1;10;42;0,23809523809523808
CHPB;2025;2;21;43;0,4883720930232558
CHPB;2025;3;21;49;0,42857142857142855
CHPB;2025;4;30;53;0,5660377358490566
CHPB;2025;5;16;47;0,3404255319148936
CHPB;2025;6;27;55;0,4909090909090909
CHPB;2025;7;14;42;0,3333333333333333
CHPB;2025;8;22;46;0,4782608695652174
CHPB;2025;9;10;31;0,3225806451612903
CHPB;2025;10;22;43;0,5116279069767442
CHPB;2025;11;12;33;0,36363636363636365
CHPB;2025;12;12;40;0,3
CHPB;2026;1;21;44;0,4772727272727273
CHPB;2026;2;19;42;0,4523809523809524
CHPB;2026;3;17;54;0,3148148148148148
CSPD;2019;1;27;33;0,8181818181818182
CSPD;2019;2;24;44;0,5454545454545454
CSPD;2019;3;7;26;0,2692307692307692
CSPD;2019;4;19;38;0,5
CSPD;2019;5;12;36;0,3333333333333333
CSPD;2019;6;12;49;0,24489795918367346
CSPD;2019;7;16;35;0,45714285714285713
CSPD;2019;8;9;37;0,24324324324324326
CSPD;2019;9;20;38;0,5263157894736842
CSPD;2019;10;17;34;0,5
CSPD;2019;11;9;30;0,3
CSPD;2019;12;12;28;0,42857142857142855
CSPD;2020;1;27;45;0,6
CSPD;2020;2;20;47;0,425531914893617
CSPD;2020;3;17;34;0,5
CSPD;2020;4;13;19;0,6842105263157895
CSPD;2020;5;5;20;0,25
CSPD;2020;6;10;23;0,43478260869565216
CSPD;2020;7;8;17;0,47058823529411764
CSPD;2020;8;14;24;0,5833333333333334
CSPD;2020;9;18;31;0,5806451612903226
CSPD;2020;10;13;30;0,43333333333333335
CSPD;2020;11;8;18;0,4444444444444444
CSPD;2020;12;17;32;0,53125
CSPD;2021;1;17;30;0,5666666666666667
CSPD;2021;2;18;28;0,6428571428571429
CSPD;2021;3;19;25;0,76
CSPD;2021;4;22;35;0,6285714285714286
CSPD;2021;5;17;25;0,68
CSPD;2021;6;23;35;0,6571428571428571
CSPD;2021;7;20;30;0,6666666666666666
CSPD;2021;8;17;32;0,53125
CSPD;2021;9;21;35;0,6
CSPD;2021;10;22;27;0,8148148148148148
CSPD;2021;11;29;40;0,725
CSPD;2021;12;19;36;0,5277777777777778
CSPD;2022;1;21;34;0,6176470588235294
CSPD;2022;2;12;25;0,48
CSPD;2022;3;20;32;0,625
CSPD;2022;4;20;40;0,5
CSPD;2022;5;31;52;0,5961538461538461
CSPD;2022;6;16;36;0,4444444444444444
CSPD;2022;7;22;41;0,5365853658536586
CSPD;2022;8;18;43;0,4186046511627907
CSPD;2022;9;22;39;0,5641025641025641
CSPD;2022;10;18;34;0,5294117647058824
CSPD;2022;11;12;25;0,48
CSPD;2022;12;18;32;0,5625
CSPD;2023;1;11;36;0,3055555555555556
CSPD;2023;2;8;23;0,34782608695652173
CSPD;2023;3;22;37;0,5945945945945946
CSPD;2023;4;17;31;0,5483870967741935
CSPD;2023;5;15;43;0,3488372093023256
CSPD;2023;6;6;31;0,1935483870967742
CSPD;2023;7;12;30;0,4
CSPD;2023;8;22;42;0,5238095238095238
CSPD;2023;9;11;33;0,3333333333333333
CSPD;2023;10;14;39;0,358974358974359
CSPD;2023;11;7;31;0,22580645161290322
CSPD;2023;12;16;41;0,3902439024390244
CSPD;2024;1;19;45;0,4222222222222222
CSPD;2024;2;4;31;0,12903225806451613
CSPD;2024;3;23;45;0,5111111111111111
CSPD;2024;4;6;50;0,12
CSPD;2024;5;12;47;0,2553191489361702
CSPD;2024;6;8;28;0,2857142857142857
CSPD;2024;7;8;40;0,2
CSSFA;2019;1;0;5;0,0
CSSFA;2019;2;0;12;0,0
CSSFA;2019;3;1;10;0,1
CSSFA;2019;4;5;13;0,38461538461538464
CSSFA;2019;5;3;13;0,23076923076923078
CSSFA;2019;6;4;15;0,26666666666666666
CSSFA;2019;7;2;26;0,07692307692307693
CSSFA;2019;8;3;14;0,21428571428571427
CSSFA;2019;9;4;14;0,2857142857142857
CSSFA;2019;10;9;21;0,42857142857142855
CSSFA;2019;11;14;35;0,4
CSSFA;2019;12;10;28;0,35714285714285715
CSSFA;2020;1;2;7;0,2857142857142857
CSSFA;2020;2;5;15;0,3333333333333333
CSSFA;2020;3;6;31;0,1935483870967742
CSSFA;2020;4;5;10;0,5
CSSFA;2020;5;1;13;0,07692307692307693
CSSFA;2020;6;3;11;0,2727272727272727
CSSFA;2020;7;2;10;0,2
CSSFA;2020;8;4;18;0,2222222222222222
CSSFA;2020;9;1;15;0,06666666666666667
CSSFA;2020;10;4;19;0,21052631578947367
CSSFA;2020;11;2;14;0,14285714285714285
CSSFA;2020;12;6;24;0,25
CSSFA;2021;1;4;20;0,2
CSSFA;2021;2;3;29;0,10344827586206896
CSSFA;2021;3;8;24;0,3333333333333333
CSSFA;2021;4;6;20;0,3
CSSFA;2021;5;5;32;0,15625
CSSFA;2021;6;5;29;0,1724137931034483
CSSFA;2021;7;6;25;0,24
CSSFA;2021;8;5;28;0,17857142857142858
CSSFA;2021;9;0;21;0,0
CSSFA;2021;10;6;25;0,24
CSSFA;2021;11;5;25;0,2
CSSFA;2021;12;2;17;0,11764705882352941
CSSFA;2022;1;6;22;0,2727272727272727
CSSFA;2022;2;5;13;0,38461538461538464
CSSFA;2022;3;3;23;0,13043478260869565
CSSFA;2022;4;3;30;0,1
CSSFA;2022;5;6;20;0,3
CSSFA;2022;6;5;26;0,19230769230769232
CSSFA;2022;7;7;32;0,21875
CSSFA;2022;8;3;23;0,13043478260869565
CSSFA;2022;9;3;27;0,1111111111111111
CSSFA;2022;10;7;23;0,30434782608695654
CSSFA;2022;11;6;23;0,2608695652173913
CSSFA;2022;12;6;27;0,2222222222222222
CSSFA;2023;1;5;13;0,38461538461538464
CSSFA;2023;2;0;12;0,0
CSSFA;2023;3;17;33;0,5151515151515151
CSSFA;2023;4;4;18;0,2222222222222222
CSSFA;2023;5;5;16;0,3125
CSSFA;2023;6;4;20;0,2
CSSFA;2023;7;4;16;0,25
CSSFA;2023;8;5;22;0,22727272727272727
CSSFA;2023;9;5;17;0,29411764705882354
CSSFA;2023;10;8;24;0,3333333333333333
CSSFA;2023;11;3;13;0,23076923076923078
CSSFA;2023;12;6;19;0,3157894736842105
CSSFA;2024;1;5;14;0,35714285714285715
CSSFA;2024;2;3;10;0,3
CSSFA;2024;3;13;30;0,43333333333333335
CSSFA;2024;4;8;24;0,3333333333333333
CSSFA;2024;5;13;24;0,5416666666666666
CSSFA;2024;6;6;12;0,5
CSSFA;2024;7;8;22;0,36363636363636365
CSSFA;2024;8;12;35;0,34285714285714286
CSSFA;2024;9;7;20;0,35
CSSFA;2024;10;10;28;0,35714285714285715
CSSFA;2024;11;6;19;0,3157894736842105
CSSFA;2024;12;6;20;0,3
CSSFA;2025;1;12;21;0,5714285714285714
CSSFA;2025;2;6;17;0,35294117647058826
CSSFA;2025;3;9;13;0,6923076923076923
CSSFA;2025;4;11;18;0,6111111111111112
CSSFA;2025;5;7;19;0,3684210526315789
CSSFA;2025;6;8;17;0,47058823529411764
CSSFA;2025;7;4;20;0,2
CSSFA;2025;8;7;26;0,2692307692307692
CSSFA;2025;9;2;15;0,13333333333333333
CSSFA;2025;10;6;16;0,375
CSSFA;2025;11;5;19;0,2631578947368421
CSSFA;2025;12;9;18;0,5
CSSFA;2026;1;5;12;0,4166666666666667
CSSFA;2026;2;8;18;0,4444444444444444
CSSFA;2026;3;10;20;0,5
CSSFE;2019;1;8;12;0,6666666666666666
CSSFE;2019;2;7;19;0,3684210526315789
CSSFE;2019;3;5;13;0,38461538461538464
CSSFE;2019;4;8;13;0,6153846153846154
CSSFE;2019;5;4;11;0,36363636363636365
CSSFE;2019;6;10;18;0,5555555555555556
CSSFE;2019;7;12;15;0,8
CSSFE;2019;8;6;12;0,5
CSSFE;2019;9;4;16;0,25
CSSFE;2019;10;7;23;0,30434782608695654
CSSFE;2019;11;0;16;0,0
CSSFE;2019;12;11;21;0,5238095238095238
CSSFE;2020;1;3;8;0,375
CSSFE;2020;2;5;17;0,29411764705882354
CSSFE;2020;3;4;12;0,3333333333333333
CSSFE;2020;4;8;13;0,6153846153846154
CSSFE;2020;5;3;10;0,3
CSSFE;2020;6;5;9;0,5555555555555556
CSSFE;2020;7;6;15;0,4
CSSFE;2020;8;3;10;0,3
CSSFE;2020;9;1;6;0,16666666666666666
CSSFE;2020;10;4;10;0,4
CSSFE;2020;11;7;16;0,4375
CSSFE;2020;12;14;28;0,5
CSSFE;2021;1;9;16;0,5625
CSSFE;2021;2;19;33;0,5757575757575758
CSSFE;2021;3;22;38;0,5789473684210527
CSSFE;2021;4;18;34;0,5294117647058824
CSSFE;2021;5;22;40;0,55
CSSFE;2021;6;25;45;0,5555555555555556
CSSFE;2021;7;8;24;0,3333333333333333
CSSFE;2021;8;24;37;0,6486486486486487
CSSFE;2021;9;31;49;0,6326530612244898
CSSFE;2021;10;37;49;0,7551020408163265
CSSFE;2021;11;20;40;0,5
CSSFE;2021;12;16;25;0,64
CSSFE;2022;1;24;42;0,5714285714285714
CSSFE;2022;2;8;17;0,47058823529411764
CSSFE;2022;3;42;51;0,8235294117647058
CSSFE;2022;4;41;44;0,9318181818181818
CSSFE;2022;5;31;43;0,7209302325581395
CSSFE;2022;6;39;48;0,8125
CSSFE;2022;7;32;44;0,7272727272727273
CSSFE;2022;8;34;61;0,5573770491803278
CSSFE;2022;9;27;44;0,6136363636363636
CSSFE;2022;10;23;36;0,6388888888888888
CSSFE;2022;11;10;27;0,37037037037037035
CSSFE;2022;12;17;27;0,6296296296296297
CSSFE;2023;1;14;23;0,6086956521739131
CSSFE;2023;2;11;35;0,3142857142857143
CSSFE;2023;3;12;27;0,4444444444444444
CSSFE;2023;4;10;20;0,5
CSSFE;2023;5;10;26;0,38461538461538464
CSSFE;2023;6;5;12;0,4166666666666667
CSSFE;2023;7;7;14;0,5
CSSFE;2023;8;3;19;0,15789473684210525
CSSFE;2023;9;5;14;0,35714285714285715
CSSFE;2023;10;4;17;0,23529411764705882
CSSFE;2023;11;3;9;0,3333333333333333
CSSFE;2023;12;2;9;0,2222222222222222
CSSFE;2024;1;3;12;0,25
CSSFE;2024;2;1;15;0,06666666666666667
CSSFE;2024;3;3;21;0,14285714285714285
CSSFE;2024;4;6;30;0,2
CSSFE;2024;5;3;18;0,16666666666666666
CSSFE;2024;6;1;13;0,07692307692307693
CSSFE;2024;7;1;18;0,05555555555555555
CSSFE;2024;8;1;11;0,09090909090909091
CSSFE;2024;9;5;16;0,3125
CSSFE;2024;10;4;11;0,36363636363636365
CSSFE;2024;11;1;16;0,0625
CSSFE;2024;12;6;12;0,5
CSSFE;2025;1;2;9;0,2222222222222222
CSSFE;2025;2;4;11;0,36363636363636365
CSSI;2019;1;32;113;0,2831858407079646
CSSI;2019;2;14;84;0,16666666666666666
CSSI;2019;3;32;92;0,34782608695652173
CSSI;2019;4;38;91;0,4175824175824176
CSSI;2019;5;40;114;0,3508771929824561
CSSI;2019;6;22;93;0,23655913978494625
CSSI;2019;7;21;80;0,2625
CSSI;2019;8;19;79;0,24050632911392406
CSSI;2019;9;16;71;0,22535211267605634
CSSI;2019;10;15;82;0,18292682926829268
CSSI;2019;11;13;56;0,23214285714285715
CSSI;2019;12;7;72;0,09722222222222222
CSSI;2020;1;10;79;0,12658227848101267
CSSI;2020;2;11;87;0,12643678160919541
CSSI;2020;3;6;72;0,08333333333333333
CSSI;2020;4;0;58;0,0
CSSI;2020;5;7;52;0,1346153846153846
CSSI;2020;6;6;60;0,1
CSSI;2020;7;10;62;0,16129032258064516
CSSI;2020;8;8;63;0,12698412698412698
CSSI;2020;9;12;69;0,17391304347826086
CSSI;2020;10;7;78;0,08974358974358974
CSSI;2020;11;7;79;0,08860759493670886
CSSI;2020;12;11;86;0,12790697674418605
CSSI;2021;1;8;69;0,11594202898550725
CSSI;2021;2;11;82;0,13414634146341464
CSSI;2021;3;9;113;0,07964601769911504
CSSI;2021;4;24;86;0,27906976744186046
CSSI;2021;5;10;65;0,15384615384615385
CSSI;2021;6;11;75;0,14666666666666667
CSSI;2021;7;19;89;0,21348314606741572
CSSI;2021;8;12;73;0,1643835616438356
CSSI;2021;9;7;74;0,0945945945945946
CSSI;2021;10;13;76;0,17105263157894737
CSSI;2021;11;8;71;0,11267605633802817
CSSI;2021;12;15;89;0,16853932584269662
CSSI;2022;1;17;75;0,22666666666666666
CSSI;2022;2;17;85;0,2
CSSI;2022;3;11;69;0,15942028985507245
CSSI;2022;4;20;95;0,21052631578947367
CSSI;2022;5;18;72;0,25
CSSI;2022;6;14;73;0,1917808219178082
CSSI;2022;7;26;75;0,3466666666666667
CSSI;2022;8;11;75;0,14666666666666667
CSSI;2022;9;22;85;0,25882352941176473
CSSI;2022;10;18;73;0,2465753424657534
CSSI;2022;11;20;72;0,2777777777777778
CSSI;2022;12;18;61;0,29508196721311475
CSSI;2023;1;8;67;0,11940298507462686
CSSI;2023;2;23;62;0,3709677419354839
CSSI;2023;3;19;73;0,2602739726027397
CSSI;2023;4;27;74;0,36486486486486486
CSSI;2023;5;7;68;0,10294117647058823
CSSI;2023;6;11;79;0,13924050632911392
CSSI;2023;7;19;76;0,25
CSSI;2023;8;9;80;0,1125
CSSI;2023;9;4;67;0,05970149253731343
CSSI;2023;10;7;70;0,1
CSSI;2023;11;9;62;0,14516129032258066
CSSI;2023;12;9;86;0,10465116279069768
CSSI;2024;1;8;74;0,10810810810810811
CSSI;2024;2;10;103;0,0970873786407767
CSSI;2024;3;11;101;0,10891089108910891
CSSI;2024;4;8;92;0,08695652173913043
CSSI;2024;5;24;107;0,22429906542056074
CSSI;2024;6;20;86;0,23255813953488372
CSSI;2024;7;14;78;0,1794871794871795
CSSI;2024;8;29;88;0,32954545454545453
CSSI;2024;9;22;74;0,2972972972972973
CSSI;2024;10;29;73;0,3972602739726027
CSSI;2024;11;24;78;0,3076923076923077
CSSI;2024;12;39;87;0,4482758620689655
CSSI;2025;1;22;70;0,3142857142857143
CSSI;2025;2;21;68;0,3088235294117647
CSSI;2025;3;28;82;0,34146341463414637
CSSI;2025;4;28;70;0,4
CSSI;2025;5;24;61;0,39344262295081966
CSSI;2025;6;25;68;0,36764705882352944
CSSI;2025;7;23;68;0,3382352941176471
CSSI;2025;8;16;70;0,22857142857142856
CSSI;2025;9;19;67;0,2835820895522388
CSSI;2025;10;26;71;0,36619718309859156
CSSI;2025;11;23;64;0,359375
CSSI;2025;12;12;63;0,19047619047619047
CSSI;2026;1;13;63;0,20634920634920634
CSSI;2026;2;12;69;0,17391304347826086
CSSI;2026;3;23;79;0,2911392405063291
HAC;2019;1;62;324;0,19135802469135801
HAC;2019;2;107;344;0,311046511627907
HAC;2019;3;83;332;0,25
HAC;2019;4;99;362;0,27348066298342544
HAC;2019;5;95;377;0,2519893899204244
HAC;2019;6;90;350;0,2571428571428571
HAC;2019;7;77;319;0,2413793103448276
HAC;2019;8;84;327;0,25688073394495414
HAC;2019;9;85;288;0,2951388888888889
HAC;2019;10;78;320;0,24375
HAC;2019;11;84;310;0,2709677419354839
HAC;2019;12;88;315;0,27936507936507937
HAC;2020;1;65;275;0,23636363636363636
HAC;2020;2;80;276;0,2898550724637681
HAC;2020;3;63;302;0,20860927152317882
HAC;2020;4;53;242;0,2190082644628099
HAC;2020;5;38;250;0,152
HAC;2020;6;45;254;0,17716535433070865
HAC;2020;7;46;261;0,17624521072796934
HAC;2020;8;50;278;0,17985611510791366
HAC;2020;9;45;256;0,17578125
HAC;2020;10;64;277;0,23104693140794225
HAC;2020;11;55;269;0,20446096654275092
HAC;2020;12;62;277;0,22382671480144403
HAC;2021;1;65;243;0,2674897119341564
HAC;2021;2;48;224;0,21428571428571427
HAC;2021;3;74;279;0,26523297491039427
HAC;2021;4;67;254;0,2637795275590551
HAC;2021;5;90;259;0,3474903474903475
HAC;2021;6;79;267;0,2958801498127341
HAC;2021;7;60;257;0,23346303501945526
HAC;2021;8;72;263;0,2737642585551331
HAC;2021;9;68;266;0,2556390977443609
HAC;2021;10;70;269;0,26022304832713755
HAC;2021;11;68;230;0,2956521739130435
HAC;2021;12;55;241;0,22821576763485477
HAC;2022;1;45;203;0,22167487684729065
HAC;2022;2;41;185;0,22162162162162163
HAC;2022;3;74;197;0,3756345177664975
HAC;2022;4;47;207;0,22705314009661837
HAC;2022;5;65;255;0,2549019607843137
HAC;2022;6;76;257;0,29571984435797666
HAC;2022;7;88;245;0,35918367346938773
HAC;2022;8;78;252;0,30952380952380953
HAC;2022;9;40;197;0,20304568527918782
HAC;2022;10;60;243;0,24691358024691357
HAC;2022;11;58;195;0,29743589743589743
HAC;2022;12;60;249;0,24096385542168675
HAC;2023;1;55;204;0,2696078431372549
HAC;2023;2;60;224;0,26785714285714285
HAC;2023;3;91;298;0,3053691275167785
HAC;2023;4;68;258;0,26356589147286824
HAC;2023;5;82;265;0,30943396226415093
HAC;2023;6;78;277;0,2815884476534296
HAC;2023;7;84;271;0,30996309963099633
HAC;2023;8;77;275;0,28
HAC;2023;9;82;283;0,28975265017667845
HAC;2023;10;91;278;0,3273381294964029
HAC;2023;11;77;235;0,3276595744680851
HAC;2023;12;75;265;0,2830188679245283
HAC;2024;1;58;262;0,22137404580152673
HAC;2024;2;83;291;0,2852233676975945
HAC;2024;3;114;307;0,3713355048859935
HAC;2024;4;122;327;0,3730886850152905
HAC;2024;5;121;311;0,3890675241157556
HAC;2024;6;92;280;0,32857142857142857
HAC;2024;7;76;291;0,2611683848797251
HAC;2024;8;108;324;0,3333333333333333
HAC;2024;9;120;293;0,40955631399317405
HAC;2024;10;96;325;0,2953846153846154
HAC;2024;11;106;330;0,3212121212121212
HAC;2024;12;108;295;0,36610169491525424
HAC;2025;1;99;318;0,3113207547169811
HAC;2025;2;85;275;0,3090909090909091
HAC;2025;3;99;323;0,3065015479876161
HAC;2025;4;116;329;0,3525835866261398
HAC;2025;5;107;328;0,32621951219512196
HAC;2025;6;92;306;0,3006535947712418
HAC;2025;7;106;326;0,32515337423312884
HAC;2025;8;80;311;0,2572347266881029
HAC;2025;9;102;310;0,32903225806451614
HAC;2025;10;67;339;0,1976401179941003
HAC;2025;11;88;304;0,2894736842105263
HAC;2025;12;79;297;0,265993265993266
HAC;2026;1;84;287;0,2926829268292683
HAC;2026;2;86;258;0,3333333333333333
HAC;2026;3;114;328;0,3475609756097561
HCM;2019;1;19;34;0,5588235294117647
HCM;2019;2;29;41;0,7073170731707317
HCM;2019;3;21;27;0,7777777777777778
HCM;2019;4;15;30;0,5
HCM;2019;5;9;28;0,32142857142857145
HCM;2019;6;21;49;0,42857142857142855
HCM;2019;7;24;48;0,5
HCM;2019;8;21;55;0,38181818181818183
HCM;2019;9;37;51;0,7254901960784313
HCM;2019;10;44;66;0,6666666666666666
HCM;2019;11;47;68;0,6911764705882353
HCM;2019;12;47;59;0,7966101694915254
HCM;2020;1;44;57;0,7719298245614035
HCM;2020;2;14;19;0,7368421052631579
HCM;2020;3;1;8;0,125
HCM;2020;4;1;6;0,16666666666666666
HCM;2020;5;1;5;0,2
HCM;2020;6;0;4;0,0
HCM;2020;7;1;6;0,16666666666666666
HCM;2020;8;0;11;0,0
HCM;2020;9;0;4;0,0
HCM;2020;10;5;5;1,0
HCM;2020;11;3;11;0,2727272727272727
HCM;2020;12;0;4;0,0
HCM;2021;1;1;3;0,3333333333333333
HCM;2021;2;3;5;0,6
HCM;2021;3;2;7;0,2857142857142857
HCM;2021;4;5;12;0,4166666666666667
HCM;2021;5;2;10;0,2
HCM;2021;6;1;3;0,3333333333333333
HCM;2021;7;1;7;0,14285714285714285
HCM;2021;8;1;7;0,14285714285714285
HCM;2021;9;1;3;0,3333333333333333
HCM;2021;10;4;4;1,0
HCM;2021;11;1;5;0,2
HCM;2021;12;0;7;0,0
HCM;2022;1;0;4;0,0
HCM;2022;2;0;4;0,0
HCM;2022;3;1;7;0,14285714285714285
HCM;2022;4;1;4;0,25
HCM;2022;5;1;7;0,14285714285714285
HCM;2022;6;0;4;0,0
HCM;2022;7;2;4;0,5
HCM;2022;8;0;3;0,0
HCM;2022;9;0;6;0,0
HCM;2022;10;2;5;0,4
HCM;2022;11;0;1;0,0
HCM;2022;12;4;5;0,8
HCM;2023;1;1;4;0,25
HCM;2023;2;0;1;0,0
HCM;2023;3;0;1;0,0
HCM;2023;4;0;2;0,0
HCM;2023;5;1;4;0,25
HCM;2023;6;2;5;0,4
HCM;2023;7;0;2;0,0
HCM;2023;8;0;5;0,0
HCM;2023;9;0;4;0,0
HCM;2023;10;1;4;0,25
HCM;2023;11;2;8;0,25
HCM;2023;12;4;4;1,0
HCM;2024;1;2;3;0,6666666666666666
HCM;2024;2;2;7;0,2857142857142857
HCM;2024;3;2;23;0,08695652173913043
HCM;2024;4;2;57;0,03508771929824561
HCM;2024;5;4;30;0,13333333333333333
HCM;2024;6;0;13;0,0
HCM;2024;7;1;14;0,07142857142857142
HCM;2024;8;0;3;0,0
HCM;2024;9;1;5;0,2
HCM;2024;10;0;2;0,0
HCM;2024;11;1;5;0,2
HCM;2024;12;1;10;0,1
HCM;2025;1;1;4;0,25
HCM;2025;2;1;10;0,1
HCM;2025;3;3;7;0,42857142857142855
HCM;2025;4;3;10;0,3
HCM;2025;5;0;6;0,0
HCM;2025;6;1;7;0,14285714285714285
HCM;2025;7;3;12;0,25
HCM;2025;8;2;9;0,2222222222222222
HCM;2025;9;9;19;0,47368421052631576
HCM;2025;10;8;12;0,6666666666666666
HCM;2025;11;12;24;0,5
HCM;2025;12;11;18;0,6111111111111112
HCM;2026;1;12;16;0,75
HCM;2026;2;18;36;0,5
HCM;2026;3;25;49;0,5102040816326531
HEM;2019;1;37;96;0,3854166666666667
HEM;2019;2;74;118;0,6271186440677966
HEM;2019;3;68;137;0,49635036496350365
HEM;2019;4;102;188;0,5425531914893617
HEM;2019;5;97;201;0,48258706467661694
HEM;2019;6;73;176;0,4147727272727273
HEM;2019;7;41;124;0,33064516129032256
HEM;2019;8;44;120;0,36666666666666664
HEM;2019;9;41;115;0,3565217391304348
HEM;2019;10;57;115;0,4956521739130435
HEM;2019;11;63;116;0,5431034482758621
HEM;2019;12;48;129;0,37209302325581395
HEM;2020;1;51;115;0,4434782608695652
HEM;2020;2;60;104;0,5769230769230769
HEM;2020;3;55;136;0,40441176470588236
HEM;2020;4;16;174;0,09195402298850575
HEM;2020;5;40;207;0,1932367149758454
HEM;2020;6;33;182;0,1813186813186813
HEM;2020;7;42;257;0,16342412451361868
HEM;2020;8;42;175;0,24
HEM;2020;9;25;143;0,17482517482517482
HEM;2020;10;24;154;0,15584415584415584
HEM;2020;11;29;150;0,19333333333333333
HEM;2020;12;48;233;0,20600858369098712
HEM;2021;1;48;206;0,23300970873786409
HEM;2021;2;39;149;0,26174496644295303
HEM;2021;3;57;305;0,18688524590163935
HEM;2021;4;27;266;0,10150375939849623
HEM;2021;5;53;241;0,21991701244813278
HEM;2021;6;27;191;0,14136125654450263
HEM;2021;7;27;195;0,13846153846153847
HEM;2021;8;28;168;0,16666666666666666
HEM;2021;9;21;134;0,15671641791044777
HEM;2021;10;25;148;0,16891891891891891
HEM;2021;11;31;170;0,18235294117647058
HEM;2021;12;27;165;0,16363636363636364
HEM;2022;1;22;205;0,1073170731707317
HEM;2022;2;20;139;0,14388489208633093
HEM;2022;3;17;119;0,14285714285714285
HEM;2022;4;16;121;0,1322314049586777
HEM;2022;5;32;146;0,2191780821917808
HEM;2022;6;33;174;0,1896551724137931
HEM;2022;7;22;164;0,13414634146341464
HEM;2022;8;39;149;0,26174496644295303
HEM;2022;9;39;188;0,2074468085106383
HEM;2022;10;38;162;0,2345679012345679
HEM;2022;11;20;176;0,11363636363636363
HEM;2022;12;38;200;0,19
HEM;2023;1;14;159;0,0880503144654088
HEM;2023;2;29;153;0,1895424836601307
HEM;2023;3;33;162;0,2037037037037037
HEM;2023;4;37;150;0,24666666666666667
HEM;2023;5;31;146;0,21232876712328766
HEM;2023;6;36;162;0,2222222222222222
HEM;2023;7;26;132;0,19696969696969696
HEM;2023;8;46;179;0,2569832402234637
HEM;2023;9;20;134;0,14925373134328357
HEM;2023;10;38;125;0,304
HEM;2023;11;43;131;0,3282442748091603
HEM;2023;12;33;139;0,23741007194244604
HEM;2024;1;43;249;0,17269076305220885
HEM;2024;2;43;376;0,11436170212765957
HEM;2024;3;45;423;0,10638297872340426
HEM;2024;4;56;377;0,14854111405835543
HEM;2024;5;41;256;0,16015625
HEM;2024;6;62;164;0,3780487804878049
